Unnamed: 0,humedad,irradiancia,pm10_1,pm10_2,pm25_1,pm25_2,precipitacion,presion,temperatura
2021-12-14 19:00:00,52.82120908928571,415.4787660178572,51.84642869642855,0.0,42.173214125,0.0,0.0,749.8304604035088,20.10874432142857
2021-12-14 20:00:00,57.041536596491234,179.86509010526316,38.38947389473683,0.0,32.96315815789474,0.0,0.0,749.8662420175439,18.658549701754392
2021-12-14 21:00:00,59.41342531578948,52.20105722807017,31.12280733333333,0.0,28.12456133333333,0.0,0.0,750.06936975,17.308759666666663
2021-12-14 22:00:00,61.00314201754384,18.962409280701756,31.631578964912283,0.0,28.50350877192982,0.0,0.0,750.2425944561404,16.961789263157893
2021-12-14 23:00:00,63.212759727272704,0.0,34.22633910714286,0.0,30.282353039215685,0.0,0.0,750.7635912542374,16.51440623636364
2021-12-15 00:00:00,63.593021781818194,0.0,31.337719385964903,0.0,28.300000142857133,0.0,0.0,751.3647494363637,15.93412167272728
2021-12-15 01:00:00,63.59756266666668,0.0,36.634210298245605,0.0,31.633035589285708,0.0,0.0,752.1220049107144,15.805163701754388
2021-12-15 02:00:00,64.37526305357144,0.0,38.85087719298246,0.0,33.282456333333336,0.0,0.0,752.5064175454544,15.622178321428567
2021-12-15 03:00:00,65.66601594736842,0.0,44.77017545614036,0.0,37.18771947368422,0.0,0.0,752.8442252142859,15.679385982456145
2021-12-15 04:00:00,60.567453666666665,0.0,24.63333326315789,0.0,21.74385957894737,0.0,0.0,752.8738542280701,15.899427087719298
2021-12-15 05:00:00,61.55668421052632,0.0,24.27368414035088,0.0,21.61578957894737,0.0,0.0,752.2862956140351,15.597497245614033
2021-12-15 06:00:00,67.31327575438597,0.0,33.78596510526317,0.0,29.47543854385965,0.0,0.0,751.816559350877,14.244421157894738
2021-12-15 07:00:00,71.96798800000002,0.0,30.956140333333327,0.0,27.754386017543855,0.0,0.0,751.364659385965,13.503064280701755
2021-12-15 08:00:00,74.89207200000001,0.0,38.29824570175438,0.0,32.842105,0.0,0.0,751.313000052632,12.929017561403503
2021-12-15 09:00:00,74.66493940350881,0.0,30.299999964912285,0.0,29.049122789473685,0.0,0.0,751.5148304736845,12.192654947368426
2021-12-15 10:00:00,75.46051807017545,0.5116815178571429,34.464912368421054,0.0,30.98596492982455,0.0,0.0,751.6836473508773,11.841274666666664
2021-12-15 11:00:00,75.12732419298247,41.35098085964911,37.19824577192983,0.0,31.97719307017544,0.0,0.0,752.0485379298244,11.756350754385965
2021-12-15 12:00:00,70.67549091228071,149.68816087719298,39.4894739649123,0.0,33.92982466666667,0.0,0.0,752.8430861228069,12.963251403508774
2021-12-15 13:00:00,60.25668763157896,343.8496845964912,43.20877175438597,0.0,35.778070157894746,0.0,0.0,753.1278215438596,16.068582649122806
2021-12-15 14:00:00,51.67615463157895,431.7216694736842,26.2403509122807,0.0,23.24385947368422,0.0,0.0,752.8305300350877,18.52408212280702
